name1,image1,name2,image2,ff_all_arcface,ff_all_magface,ff_all_adaface,ff_gpen_sgpn_magface,ff_gpen_sgpn_adaface,ff_gpen_sgpn_arcface,ff_gpen_gfpgan_magface,ff_gpen_gfpgan_adaface,ff_gpen_gfpgan_arcface,ff_sgpn_gfpgan_magface,ff_sgpn_gfpgan_adaface,ff_sgpn_gfpgan_arcface
David_Spade,2,Jay_Leno,2,-0.2186211634475185,-0.095208943126582,0.0170983823649255,-0.097444836354051,0.0082811098120861,-0.2276896332984816,-0.1040317748749046,0.0154642447821587,-0.238503062320111,-0.0857152484696151,0.0281888661181849,-0.1902387463492219
Anna_Kournikova,8,Patty_Duke,1,-0.0206384250486841,-0.0523995935858467,-0.0812521914962098,-0.0324086270570179,-0.0885583998421493,-0.0353052540474406,-0.0520152406167397,-0.0444716962717493,-0.1424609096547736,-0.0745292986368573,-0.1080776366890356,0.1062984599117255
Valery_Giscard_dEstaing,1,Simon_Chalk,1,-0.0886725986094384,-0.009591016720251,-0.0854258973750595,0.0137988210531039,-0.0633593173952036,-0.0299110449006075,-0.0546678440386711,-0.1121904540048068,-0.1469598222274442,0.0123090019558007,-0.0821293329771631,-0.0886567610796282
Stepan_Demirchian,1,Christopher_Reeve,2,0.0591321264966482,0.0162213869281772,0.0081681628954105,0.0465549675193062,0.0375535993173287,0.073527731322669,0.0521449832246704,0.0091574329648719,0.0280262848224742,-0.0532232092684921,-0.0225589639236049,0.0734017942561198
Jay_Garner,2,Luke_Smith,1,-0.0194801320578566,-0.0546992854788981,-0.0108868803951969,-0.0651084233800815,-0.0121211886975377,-0.0124903142229733,-0.0269222447526478,-0.004386849739009,-0.0133742229242259,-0.0695185094003948,-0.0164474489269799,-0.0317866341466134
Goran_Zivkovic,1,Lesia_Burlak,1,-0.1723444285103713,-0.0284850494712002,-0.0352380713193412,-0.0178196592779151,-0.0029894714919406,-0.1629242739499635,-0.037137164082926,-0.0553820725781086,-0.226516423292247,-0.03212395117671,-0.048103095505871,-0.1307501389615029
Kate_Starbird,1,Scott_McClellan,3,-0.0382646534791667,0.0843992436616723,0.0771852612969598,0.0450530260876234,0.0728525201169933,-0.0260568472661625,0.125717514401822,0.0737745731584296,0.0102280201114209,0.0809492932242411,0.085166466203818,-0.1054623740498564
Darryl_Stingley,1,Jeb_Bush,7,-0.0934965204701738,0.0569471036716908,0.0137443643208748,0.0465075385208107,-0.0103442093577021,-0.0955942015653293,0.060906659472711,0.0365652169734783,-0.1119563497815104,0.0662823904053777,0.0159599304933121,-0.0709261314524438
Daisy_Fuentes,3,Laurel_Clark,1,0.0617538325261641,0.0279318526344854,0.0317839188280923,0.0354090961821479,0.010151294613819,0.0775391490202195,-0.0231462914945195,0.0449447158363449,0.0382684976869018,0.0608456598698896,0.0433656808823913,0.0684679227930312
Doug_Racine,1,Doug_Moe,1,0.1899766483931604,0.0342755979893148,0.0600217764358423,0.0308107779822132,0.0776375062207179,0.2133032643149146,0.0859267695328475,0.078397696436792,0.2510068714474825,0.0018303761355447,0.0230471909615346,0.1145638125962417
Geoff_Dixon,1,Jose_Theodore,2,0.0448490286344592,-0.0669111749234996,-0.0019580586102794,-0.0749287290313877,-0.0033425095204832,0.0022588952575056,-0.0773724595040713,-0.0069142237121955,0.0734182495718992,-0.0490865957368144,0.0044262117994176,0.0603741620598977
Sergio_Vieira_De_Mello,4,Jason_Biggs,1,0.0324262712529294,0.033449692381949,0.0619153793188373,-0.0029751851752937,0.0490807685411173,-0.0279214527806657,0.1590735856911192,0.1093937466332482,0.0822559224274548,-0.043967672469453,0.0328421107080324,0.0535370795973487
Charlton_Heston,4,Stephen_Ebberharter,1,-0.1094179485571791,-0.1086426124098929,-0.019291748537644,-0.1025187837152141,-0.0219995603348118,-0.0985616016784951,-0.1218171556847883,-0.0133545632483106,-0.1335026342769792,-0.1016950363966668,-0.0226963197948803,-0.0963743818624847
Abel_Aguilar,1,Jason_Kidd,6,0.1086575800604129,0.0414041467777631,0.0075873062509163,-0.0238797012313903,-0.0434186160327199,0.0154339790335943,0.0916234435289047,0.044184664574173,0.1719961654396258,0.0604766582907446,0.0206775557552341,0.1210142494233536
Lars_Von_Trier,1,Guillaume_Cannet,1,-0.0882622602284884,-0.0340675203734388,-0.0029662572296488,-0.039917441025531,0.0173740914784003,-0.0976061371084773,-0.0490318104849631,-0.0100250103792834,-0.1471365489579201,-0.0102402573433348,-0.0161647193219963,-0.02034535020543
Sanjay_Gupta,1,Talal_Keenaan,1,0.1097035464014908,0.0187276066154801,0.0008533781463074,0.0666571709119228,0.0076137587943727,0.1734121493241625,-0.0293747956009251,-0.0134146033195257,0.0563716177578921,0.0071664869464382,0.0060936456862426,0.0880075901334502
Tayshaun_Prince,1,Kieran_Prendergast,2,-0.0539262003823864,0.0548564619753252,0.0492145017832725,0.0399331988786806,0.0231495763739317,-0.05986533867106,0.0376613053061054,0.0600274846947382,-0.0538508615586307,0.0869047803897796,0.0666502732549265,-0.0481917132238725
William_Macy,5,Shia_LaBeouf,1,-0.0226833320110962,-0.0029969214878868,-0.0487628323315355,-0.0024136327160696,-0.0405225040274338,0.0126182190040773,-0.01268691760354,-0.0663362723000483,-0.0493772421493579,0.0038726303946501,-0.0395446783977547,-0.0304167391645962
Ward_Cuff,1,Mary_Zorn,1,0.058301047867804,-0.0550582374547107,-0.0250104778285021,-0.0923348035218751,-0.0035103603656188,0.0822591705489467,-0.0538498114394987,-0.0319445762060239,0.0171911407037599,-0.0148497209302178,-0.040875137771142,0.0747775598214462
Igor_Trunov,1,Leslie_Moonves,2,0.0575355981290805,0.0265080352259188,-0.0170000285129787,0.0410554688251962,-0.0185722448362251,0.0270700732245775,0.0246136387018885,0.0112971062092868,0.1223098574653394,0.0112935030849472,-0.0436236184093279,0.0205568849093301
Chris_Matthews,1,JC_Chasez,1,-0.1007121876471212,-0.1110628582122111,-0.0531084700451719,-0.1418764632749392,-0.0419364679630071,-0.1121904776601005,-0.0873488581168843,-0.0576701140393474,-0.1352371211441582,-0.1038261081924279,-0.0600740200931694,-0.0565010050809596
Alexandre_Herchcovitch,1,Elton_John,1,0.0204954197394817,-0.0271301862883474,0.036233028477542,-0.0254907463361473,0.0729229051963572,0.0395125926902782,0.0091266136509662,0.0352591075661737,0.0363094227228081,-0.0668453965812639,-0.0012026979325795,-0.0153903122758948
Gordon_Campbell,1,Bob_Krueger,1,0.0891307193586972,0.0155518143140266,-0.0388406555883753,0.0287524828638341,-0.0143293154574186,0.0449755056153766,0.0023087036406401,-0.0443691523110116,0.1191561728103151,0.0120370387496491,-0.0576507518148408,0.1064239195846191
Jim_Tressel,4,Mark_Mariscal,1,0.0776420441333687,-0.022789130930476,-0.0763842306528813,-0.0092997604750158,-0.0792090394883983,0.0979899208227769,-0.0150688468320513,-0.0797375627807549,0.0580792251342094,-0.0440735595275383,-0.0709561030428055,0.0740150279353199
Peter_Hunt,1,Kevin_Spacey,3,-0.003007260074625,-0.019729128369833,-0.0470003224296538,-0.0130178722032052,-0.0552761813428154,0.0040444930770389,-0.0125614674889996,-0.0505027127464514,-0.0190328134557422,-0.0352599673339085,-0.0336461978309863,0.0064832934052847
Stephane_Delajoux,1,Atal_Bihari_Vajpayee,16,-0.0351967911048204,0.0019870098133018,-0.0672701203946031,-0.0163242984929801,-0.0802855743724159,0.0106763906118106,0.0793774247371295,-0.0576983875734607,-0.0710368193195808,-0.019709712945838,-0.0624080213040084,-0.0454055110742661
Robert_Pollack,1,Mark_Schweiker,2,-0.0286211501117556,-0.0226126307797767,0.0018006388099061,-0.01566214510103,-0.030828016374005,-0.0316720565226534,-0.0670535258377578,0.0052682333645717,0.0410798268094436,0.0153767863497114,0.031369493288891,-0.09531558727989
Charlotte_Chambers,1,Adam_Scott,1,0.1904142311247497,0.0686318294875894,-0.0075935968016414,0.0884841047101601,0.0001456468089976,0.2109102533119073,0.0202557674219415,-0.0457408967673282,0.1881044550043239,0.0774975733105272,0.0178030232618612,0.1784981977074327
Javier_Solana,10,James_Coburn,1,0.0804484112290576,-0.0127670163341445,-0.0004627977550177,-0.0529667913925175,-0.0486130863790909,0.0158010588826328,0.0063642415841075,0.031882282840177,0.12349221399013,0.0096864272182926,0.0173970445989735,0.0976333361654142
Nicolas_Macrozonaris,1,George_Galloway,4,0.0118548396233359,-0.0192594686732365,-0.0017837886298211,-0.0769093143325333,-0.0256340292706818,-0.1108064856779017,0.1521535426639993,0.0057896016217011,0.1867411934305474,-0.0578857276016924,0.0199511732578088,0.0099172382433133
William_Genego,1,Carlos_Lordkipanitse,1,0.0216037944501493,0.0317007466446778,0.013999280494247,0.014556543958419,-0.0080278937902375,0.0378203625040196,0.0761005149716544,0.0314358322935763,0.0247110216892139,0.0173710693629978,0.0171450276948899,0.001775778250007
Juan_Pablo_Montoya,2,Andrew_Wetzler,1,0.0147012789891328,-0.1056707448927888,-0.0353464761057971,-0.089039920076613,-0.0068727748866661,0.0671047422494607,-0.1554738202294546,-0.0550498521522634,-0.0288137833241271,-0.0755528161634638,-0.0460615309950147,0.0030987537659799
Branko_Crvenkovski,3,Enrique_Oliu,1,0.0252391293247471,-0.027276349306864,-0.0001743304899166,-0.0088625718027173,0.0098681704439921,0.0309670274025709,-0.0195860690673047,0.0104804434387088,0.0373058303846353,-0.0547338370035593,-0.022929796625474,0.0060888618596855
Manfred_Reyes_Villa,1,John_F_Kennedy_Jr,2,0.2873937047504813,0.1546028778038394,0.1468097814260212,0.148744668191201,0.1368769203573645,0.2760746697584226,0.1276290508230971,0.1800200967312606,0.2784073469856273,0.1839805302026925,0.1243315151674264,0.3066615280061582
Peter_Hartz,1,Douglas_Meester,1,0.1686784222533503,0.047924146793843,0.094797300060642,0.0549345544877109,0.0804329461940404,0.1673699102237818,0.0452097731111798,0.1249915617968923,0.1408851814629949,0.0438877943835591,0.0797135795005531,0.1958857853221666
Robbie_Coltrane,1,Yasser_Arafat,1,-0.0578409780096821,-0.0006583107719438,-0.0458099066266049,-0.0257568227498304,-0.0688543614716896,-0.1113491146158028,0.0075046161805143,-0.0347290747691461,-0.0457914785205218,0.0163331016980214,-0.0321142888250858,-0.0124092563467483
Bart_Freundlich,1,Ilie_Nastase,1,-0.0177772148572771,-0.0225436039428619,0.0373888816471078,0.0376979205359498,0.0629721611022328,0.0098288469354358,-0.0415506578995056,0.0324351161853086,-0.0149015476390953,-0.0589050130730004,0.0165465923537359,-0.0450241567133744
Brandon_Fails,1,Jim_Carrey,3,-0.0773306240940194,-0.1383726245184406,-0.0426342708537445,-0.1312452281444557,-0.0423453748369846,-0.0996231911661958,-0.120706488354434,-0.0217925783044885,-0.0753756826822627,-0.1666773137412072,-0.063648012794475,-0.0570854137876844
Michael_Patrick_King,1,Andy_Garcia,1,0.0498013504151826,0.0291977698259338,-0.0044736619863563,0.0240138702598286,0.0023019026184186,-0.0039565721038094,0.0709631356996832,-0.0009498964051457,0.1144125696135894,-0.0011196269329114,-0.0150735199844649,0.0426913791494556
Arnie_Boehm,1,Jose_Sarney,3,-0.0564397205871574,-0.0667543361297242,-0.0617199998614193,-0.0623982412172824,-0.0297188756340989,-0.0167185150005744,-0.0848990756616944,-0.0939007145634913,-0.0833284975775991,-0.0530564501255589,-0.0605032619455074,-0.0707018965188833
Paul_Clark,1,Hunter_Bates,1,-0.0499964728211569,-0.0325961014947091,-0.0320220870970431,-0.0081933306373629,-0.0486015836806438,-0.0107625413496725,-0.0307092616240726,-0.0213774550822737,-0.0585379968780053,-0.0584781299202524,-0.0254346987395165,-0.0808042653405449
Joe_Cocker,1,Bill_Gates,3,0.0043119436543566,0.0149260925319607,0.017490847463106,0.0763206549858295,0.0391935273805399,0.0578572145139365,-0.055716410229244,-0.0034573273096904,-0.0651914180110382,0.0155477231776432,0.0172772324122791,0.0189492893859019
Paul_Martin,8,McGuire_Gibson,1,-0.1333678764316312,-0.127812560010774,-0.0844925950127036,-0.0929272094209736,-0.039349483546938,-0.0634285816462087,-0.1556534791416777,-0.0882018766070758,-0.1444620461939886,-0.1368484782615792,-0.1232974402401243,-0.1764385035469057
David_Scott_Morris,1,Larry_Campbell,1,0.1349384366072517,0.1343149547048647,0.1447262946800025,0.1170002308439017,0.1401466531054577,0.0953296548583231,0.1618367426234949,0.1577330475375553,0.1643142713642521,0.1203232633398142,0.1378640677801626,0.1450481640715854
Tung_Chee-hwa,5,Hashim_Thaci,2,0.017459869114164,0.0661446649242607,0.0147274608989182,0.0422672877032795,0.0119898057804982,0.045408629582285,0.1058019656211121,0.028914557890249,-0.0105131361554908,0.0559680154284532,0.0043990573409427,0.0168793773576416
Harbhajan_Singh,1,David_McKiernan,1,-0.1695044904997481,0.0192883399156874,0.0181727366534741,0.0204387955295851,0.0360650531536675,-0.1120397661276126,0.0179869168199975,0.0311182865546569,-0.2077294021015233,0.0195659003655259,-0.0152635778966447,-0.1886892611726937
John_Barnett,1,Donny_Osmond,1,-0.1010567343672645,-0.0390037608113145,-0.0318010293512439,-0.0496247477752633,-0.0351806747326046,-0.1057925235226441,-0.0170822672376026,-0.0265452166781695,-0.101553971590406,-0.0476097012667833,-0.0337139417260601,-0.0958751967266323
Recep_Tayyip_Erdogan,12,Ringo_Starr,1,0.0164729262224983,-0.0516338844748806,-0.0082995066765729,-0.079523862705383,0.0086512087941877,0.0158163722119506,-0.041361797408986,-0.0196471285003782,0.0111259584249144,-0.0324013187571778,-0.012729128218729,0.0224876901224444
Dick_Posthumus,1,Antony_Leung,1,0.0026408941097387,0.0008770727488461,-0.004814742730504,0.0121369065955884,0.0177873783469985,0.0348255434179382,-0.0011316954012503,-0.0312242208177039,-0.0229204862148218,-0.0099749895156658,-0.0022804292181987,-0.0068243524061207
Ahmet_Necdet_Sezer,2,Alex_Corretja,1,-0.0020295444779711,-0.0099157292582231,-0.0317191518653815,0.0142095246992082,-0.0207502321767374,0.0516290011358568,-0.0431917437440353,-0.0258816123558495,-0.0843223578243296,-0.0042423423268984,-0.0491078539279342,0.0238932592914786
Parris_Glendening,1,William_Macy,1,0.0217251152710966,-0.1067423569871975,0.0085459362990044,-0.1151863800672599,0.0008031300612723,0.0188591532779488,-0.0964364495845827,0.0546937858997219,0.0139958920479409,-0.1074752478175295,-0.0257361820303683,0.0318078748984415
Sarah_Hughes,6,Karin_Stoiber,2,0.1338748703157315,0.0213708730602382,-0.004687545064602,0.0402431974160967,-0.0187553039116038,0.1626139555328821,-0.0146775156680386,-0.0028289449027378,0.1087886703759942,0.0301303976534098,0.0085507009552627,0.1297315042831689
Zarai_Toledo,1,Ana_Isabel_Sanchez,1,0.080126075888328,-0.0120561922951966,-0.0204014028012698,-0.0224672206434505,-0.0173624041383757,0.096942649975418,0.0200063066892206,-0.0322168661753379,0.0500082122596174,-0.033047395030477,-0.0128069819170958,0.0890199665562038
David_Arquette,1,Leslie_Caldwell,1,-0.0011079100290331,-0.0130874041747951,-0.0304062730819069,-0.0342227100400229,-0.0544036570101066,-0.0050076953876296,-0.0121786081655287,-0.0174489067529689,-0.0242750817929736,0.0066617170780925,-0.0177175037587205,0.0254682736732082
Emily_Robison,2,Naomi_Watts,5,0.2568786445748789,-0.0591146893736668,-0.0522064325577947,-0.0905473337285523,-0.1106003625839124,0.2348333128221558,-0.0757005312791502,-0.0225485150580642,0.3188637314712857,-0.0191721377319855,-0.0141655908031112,0.224666109791858
Yann_Martel,2,Ryan_Nyquist,1,-0.0563081208477122,0.0200350778422478,-0.0759211282948696,0.054973280237242,-0.0545245258291091,-0.0554799470332792,0.0238400976874133,-0.101781486697402,0.0233232377309619,-0.0237461476968817,-0.0719540732443599,-0.1360224653135377
Brian_Wells,2,Rich_Brooks,1,0.030618868644164,0.0203856026388972,0.0605226828702833,0.0354765520726961,0.0715398676631036,0.013487311234323,-0.0090139861084603,0.0918115777702944,0.0603991712875197,0.0336963238597435,0.015949538244068,0.0209477959794497
Carlos_Arroyo,1,Freda_Black,1,-0.0206655357249193,0.0189136138198215,-0.0106725610948353,0.0102173146497518,-0.0146112393558815,0.0265039628195246,0.1324904140221728,0.0419808417287688,-0.0440933473994915,-0.0847460439769125,-0.0567746444563232,-0.0486020740493277
Annie_Machon,1,Astrid_Betancourt,1,0.1221644440093572,0.0599926940243916,0.0417629252866754,0.0498420526960462,0.0203369333902983,0.0974375005831721,0.1249709189366198,0.0917032429824387,0.1083065543829063,0.0058875527857446,0.0135646653420149,0.1624715374057715
Alfredo_Pena,1,Isidro_Pastor,1,0.0347645486200327,0.081985254950158,0.0471870382607461,0.0857059954968897,0.0344195039662954,-0.0023520408145331,0.1185799683160133,0.0696508837653421,0.0518294725939345,0.0505031801092277,0.0360715150790718,0.0546931371121739
Phil_Donahue,1,Brenda_Wilson,1,-0.0757202684295829,0.0141015073361081,0.0041935365700284,0.0198626546643139,0.0272257132327181,-0.1108888388872207,0.0471251886906649,0.0039844966684754,-0.0421586746048965,-0.0250574271418582,-0.0189560545227633,-0.0764679504818475
Rocco_Buttiglione,1,Laurent_Jalabert,2,0.1580481615167707,-0.0294013459998128,0.0027128403153462,-0.0561128646268631,-0.0309577683448311,0.1565319517992162,-0.0235399580653175,0.0193216872468416,0.1738130138157702,-0.0069325097719057,0.0244766224226896,0.143849835757055
Rodrigo_Rato,1,Lloyd_Novick,1,0.0126891860232371,-0.0494486333546437,-0.0233992852218952,-0.0474950817978325,-0.0211198491728397,0.0365289871644731,-0.0377564100881315,-0.0407720100916525,0.0242991205482516,-0.0663363388186715,-0.0056139192043897,-0.0224117118918008
Boris_Jordan,1,Miguel_Juarez_Perez,1,-0.0463639881456567,-0.0553403955789287,-0.0306767826847761,-0.0299725595417685,-0.0293653444203056,0.0212933493743015,-0.0799891354605239,-0.0599862616478583,-0.1426919029716493,-0.0604205160234897,-0.0062460320372358,-0.0173196600190894
Buck_Rodgers,1,Bruce_Lunsford,1,-0.0605452976348413,-0.033691661769013,0.044527577125404,-0.023148365125605,0.0230736697041331,-0.0629121436948066,-0.0344727849777587,0.0347269815221338,-0.0476063617433559,-0.0443577503455454,0.0749611547340313,-0.0734914138034444
John_Sweeney,1,Aaron_Sorkin,2,-0.0859541170107625,-0.1133942746567325,-0.0541349186959026,-0.1321807304951273,-0.0446924240542312,-0.0542707108173554,-0.1009144700509998,-0.0549211757035795,-0.0884902622060013,-0.113310180269145,-0.0634037665760286,-0.1103915227101363
Louis_Van_Gaal,1,John_Burnett,1,-0.0635969629332946,-0.0039987497045646,0.0418400953216101,0.0018651005887854,0.0493632370833937,-0.0710042983935135,-0.0249618963635588,0.0386218574531451,-0.0153296365471539,0.0090552507733492,0.0377260775977314,-0.107290055245261
Lindsey_Graham,1,Edgar_Savisaar,1,0.0776649230870591,0.0569056073587767,0.0799671647411432,0.0838712430947372,0.0529121485412784,0.1046315662293701,-0.0094282703594391,0.110369462596939,0.0072337630939407,0.0687613202487363,0.0785483580132372,0.1146380836895967
James_Cameron,2,James_Kelly,5,0.0613219832052995,0.0535048341202852,0.0817954161981496,0.045939295447936,0.094375891941015,0.1037122053211879,0.0590007770669515,0.0935590838740199,0.0110464039302914,0.0563881743915621,0.0558648699272632,0.0731816827647983
Graeme_Lloyd,1,Skip_Prosser,1,-0.1754749336200047,-0.0646144856766557,0.0144800480478963,-0.0550357695172329,0.024213929555536,-0.2717598098672855,-0.0591226803873444,0.02142404467188,-0.1104176579719064,-0.0810904201244052,-0.0017077831002315,-0.1574008312181507
Mohammad_Khatami,5,Ernie_Preate,1,0.0528976441626669,-0.0132422136226251,0.0053716603037825,-0.0219586601620497,0.0108458655436921,0.0319097359214198,-0.0584375346495546,-0.017574595745156,0.1003766392680687,0.0415067245778282,0.0215081246072927,0.0255972368732748
Ian_Smith,1,Elvis_Presley,2,0.004472889102324,0.0399962144110115,-0.0134865114478727,0.0163159206248795,-0.025019701014392,0.0177197500032434,0.0846446350994626,0.0088595116699452,0.0481319704518065,0.0241655047209195,-0.0232524502011262,-0.0589226084152995
Ally_Sheedy,1,Rubens_Barrichello,6,0.0741943081415676,0.0736950321859857,0.093663749067815,0.0558401174758767,0.0768872116092627,0.0423865602772118,0.1234721108228732,0.1265301841347911,0.1341965186293476,0.0519650297370637,0.079119877297655,0.0527777116713316
Jeff_Weaver,1,Cesar_Gaviria,4,-0.1794973340543477,-0.0844817198600603,0.0028190980540633,-0.0827647166992952,0.0147366269917583,-0.2111412378211391,-0.0886595422060644,0.0047343840907402,-0.173797748072281,-0.0830269569357425,-0.0124577209589444,-0.1537321132018471
Brian_Scalabrine,1,Frank_Van_Ecke,1,-0.0334214499492919,-0.0100329951476509,-0.0406902916380829,0.0086977692806099,-0.0168212494796667,0.0329155113026355,-0.0379481116034538,-0.0528804655895019,-0.0469288156738491,-0.0048102856283796,-0.0509615282617159,-0.0790530356261692
Jacques_Rogge,7,John_Nimmo,1,0.122739175372607,-0.0658463116706794,-0.0496262306423929,-0.0961580672999527,-0.0591986262699986,0.0741751868562617,0.0203291985693302,-0.0615506836240569,0.2461487482905886,-0.1139790680551287,-0.0276899291736762,0.03412545460701
John_Cornyn,1,Adrien_Brody,7,-0.0710401916853809,-0.0414960227533405,-0.0361819727672094,-0.0277946687368184,-0.0031256995156163,-0.0413957739812452,-0.0402370641555914,-0.039803052131624,-0.080057637037283,-0.0593312498870549,-0.0629100559092969,-0.0904563325016369
Michael_McNeely,1,Stuart_Knoll,1,-0.0775233318784754,-0.0763803222087529,-0.0460828628868388,-0.0737877130926131,-0.0212604457009348,-0.0675391455849981,-0.0663096510171248,-0.0623457172604464,-0.0094904371164805,-0.0918679636770139,-0.0529922151964648,-0.1581760585399779
Andrew_Wetzler,1,Micky_Arison,1,-0.0114539719929178,-0.1124786682306432,-0.0966869194662183,-0.1265185329344322,-0.0869329190887967,0.0514477974078525,-0.1384746300999853,-0.1327129273617248,-0.0611569118475807,-0.074104191952217,-0.071766495187737,-0.0275748513159804
Joan_Laporta,6,Bernard_Siegel,1,-0.064233522945496,-0.0941331843122602,-0.0254715689363951,-0.0772993682698279,-0.0209757183748015,-0.0853951665704713,-0.0662561610018484,0.0110149111313821,-0.0633112520505924,-0.137230438125889,-0.0672910880115687,-0.0428802340746442
Jorge_Castaneda,2,Jason_Clermont,1,-0.0584464417932941,0.0445734952173453,-0.0043923344407204,0.0674838553455095,0.0371012107784283,-0.0453784531385401,0.0097409865020573,-0.0424707429678473,-0.0747651359761228,0.0520187339429256,-0.0073184970032618,-0.0561863316988236
Ed_Case,1,Mark_Wahlberg,2,-0.0852088933329667,-0.0813682623131958,-0.1058764394885888,-0.0721473947317483,-0.1115704518718824,-0.0948167070057334,-0.0885317855780116,-0.1046485298306819,-0.0998273476202611,-0.0842125697738099,-0.1016417552084372,-0.0589235394824541
Asa_Hutchinson,1,Peter_Mullan,1,0.1265246082408264,0.0844027363543244,0.1056073335448601,0.0930793957327548,0.0470733395739391,0.0575441983988753,0.015532247062546,0.1031594672128753,0.0543824005991781,0.1184213018642065,0.1629821216865378,0.2365239658651104
Steve_Blankenship,1,David_Caruso,2,-0.1064562964894033,-0.0323869695956883,-0.0249742243282243,-0.0272812036532626,-0.0277663158546592,-0.1036462804876002,-0.0731645056846578,-0.0259382458996978,-0.1468350151104668,-0.0020724689069767,-0.0210195411799565,-0.0667470461796356
Carlos_Barra,1,Brandon_Fails,1,0.173756886382603,0.053856384629304,0.0415230030288842,0.0966816046255727,0.0652318875530593,0.295028809199709,-0.0176263147090853,0.0157692352412656,0.05688553312432,0.0644341261904962,0.0403800617583233,0.1560487483994097
Joe_Pantoliano,1,James_Hughes,1,0.1303535622164125,0.0886201342073152,0.0734028995473225,0.0924205346129956,0.0827975831076178,0.1699804366213572,0.083824614398971,0.0819071174635113,0.1650154177287509,0.0892838765102501,0.0554447512364266,0.0603600498410255
Paul_Otellini,1,Phil_Cline,1,-0.0528998007169668,-0.0546564277315579,-0.0389640113874505,-0.0343846110874424,-0.0275066933172329,-0.0430786194218845,-0.0303410612581492,-0.0121586725351817,-0.0675598426403164,-0.1045911585917964,-0.079028522400058,-0.0468401451625967
Martin_Kristof,1,Donald_Fehr,1,-0.1366807253405679,-0.0362422535579706,-0.0394056744046934,-0.0134938951013287,-0.0228162457497282,-0.1227430275764248,-0.0863885833010138,-0.0668108926042898,-0.1773796876852255,-0.0134306419064429,-0.0288227401209736,-0.1145816248194401
Brian_Scalabrine,1,John_Taylor,2,-0.0737810417906881,-0.1172989315132462,-0.0472874890412444,-0.1209696121056954,0.0231761721136952,-0.0270302539087002,-0.1021579277180094,-0.0684452593639901,-0.0788959942528148,-0.1311161678626501,-0.09567819333242,-0.1132114590554135
Ricardo_Lagos,13,Walt_Harris,1,-0.1367523651281178,-0.0857877195460664,-0.0610647399696033,-0.083114003523929,-0.0071100007768114,-0.0944612836346556,-0.0200138027304232,-0.0657590081351947,-0.2103475437269524,-0.1444711791523926,-0.113210883266735,-0.1163910610133818
Ralf_Schumacher,5,Luca_Cordero_di_Montezemolo,1,0.1563258538229048,0.0088675896745546,-0.0150380285889519,-0.0010682420943168,-0.0019479149712662,0.1522735696243928,-0.0092915779859993,-0.0438545301758232,0.1825189811174054,0.039023455725225,0.0012300975505444,0.13551589389585
Gabrielle_Rose,1,Laurel_Clark,1,0.1695199820300364,0.1013544974516531,0.0232185261321231,0.1400487445696866,0.0278063072981175,0.203403927298218,0.1263295797921991,0.0525087018078689,0.1457565761969982,0.0407343420477559,-0.0106835661459431,0.1594085359322001
Xanana_Gusmao,3,Quin_Snyder,1,0.0329036384643852,0.0125798144594229,-0.0519314886220378,-0.0397648001586715,-0.0773357631879248,0.0948666867052805,0.0340473641124968,-0.0085067180755315,0.0295173400116821,0.047238968512427,-0.0725086203392693,-0.0282060549333841
Sedigh_Barmak,1,Don_Henley,1,-0.0066629369031112,0.0802612013410417,-0.018286809268451,0.1087878512123101,-0.0152170765382027,0.0164599025169225,0.0576129424801476,-0.0011614400085647,-0.0297326310345871,0.065541441137273,-0.038485675685054,-0.0052719132033067
Jennie_Garth,1,Karen_Sharpe_Kramer,1,0.2139751419660658,0.0764646455405752,0.0427977647820343,0.1203432986646631,0.0659590776444966,0.2187885228691615,0.0032318661763487,0.01299492054796,0.1605863391114158,0.0885573870121269,0.0447751058288851,0.2590133194114826
Edward_Kennedy,2,James_Morris,2,0.1817685307523752,0.1030403047852048,0.0673124217231112,0.1189623516135751,0.0643302174594254,0.1319061923353051,0.1229546591236697,0.072486014066162,0.2238705209726811,0.0660976657911521,0.0646637388943863,0.1884466676118587
Amy_Redford,1,Rachel_Hunter,2,0.1044643431651465,-0.036913687363775,-0.0034135933998772,-0.0553005322595663,-0.014284379753735,0.0979755810947095,-0.0058642747830247,0.0192658159088856,0.0743895804833277,-0.0422951456877346,-0.0138999587839189,0.139506791048369
Meghann_Shaughnessy,1,Vincent_Cianci_Jr,1,0.0223712815837919,-0.0463043443436306,-0.0188728044989217,-0.0489492256053743,-0.0213273585621652,0.0225517524065151,-0.0503614586786851,-0.0162028058759852,0.0638292031026789,-0.040248028563046,-0.0190640014566618,-0.0166050646480335
Esad_Landzo,1,Morris_Watts,1,0.0487249191819323,-0.0236372891367912,-0.0182204622653322,0.0274067085603903,-0.0250810266842833,0.0880524675033392,-0.0303546250488589,0.0183776027430243,0.0333601690394588,-0.0691966525126715,-0.0465984865647435,0.0267488973548153
Julie_Taymor,2,Marie-Reine_Le_Gougne,1,0.2003430206250206,0.0234009451129516,-0.03305829609122,0.013858832912647,-0.0354431001618632,0.1804743174870267,0.0203545323872635,-0.0357647500705834,0.2670475322733061,0.036423379682373,-0.0280443256992536,0.1560167436530664
