name1,image1,name2,image2,ff_sgpn_gfp_gan_magface,ff_gpen_gfp_gan_magface,ff_gpen_sgpn_magface,ff_all_magface,ff_sgpn_gfp_gan_adaface,ff_gpen_gfp_gan_adaface,ff_gpen_sgpn_adaface,ff_all_adaface,ff_sgpn_gfp_gan_arcface,ff_gpen_gfp_gan_arcface,ff_gpen_sgpn_arcface,ff_all_arcface
Justin_Timberlake,4,Justin_Timberlake,2,0.2588714179969562,0.2273429845080594,0.2572422765791256,0.2469698559718345,0.2958315673238523,0.2099944493111195,0.2447739323300781,0.2505262628928416,0.434288637735464,0.4335702509748177,0.3986056190124948,0.4221131031572839
Choi_Sung-hong,3,Choi_Sung-hong,2,0.4567124972759958,0.4559964041428986,0.4822007603167727,0.4649892211874252,0.415564633359645,0.427303028982476,0.3678420507122744,0.4035989239739236,0.6237774602339233,0.6382855004763964,0.6170298622285866,0.6263880610076439
Kenneth_Bowersox,2,Kenneth_Bowersox,1,0.1411499271196673,0.1920534520785571,0.0995332569424358,0.1436042435069767,0.3040200011070793,0.2458847126035465,0.2713208238409545,0.2746112679903749,0.2992592526138176,0.4342103395397739,0.3047203031611341,0.3465697295495432
Vladimiro_Montesinos,2,Vladimiro_Montesinos,1,0.1587994450854782,0.2265215982886064,0.1065357860651293,0.1616004866999041,0.1455950086523532,0.19997825179625,0.0835728230811698,0.1435087899411295,0.3509926340641488,0.3128741587301004,0.1540522324508509,0.2747026998584536
George_Lopez,4,George_Lopez,2,0.2611269264533757,0.3774715900009382,0.2550447185488064,0.2987248912059233,0.2149873726449402,0.3261659230978967,0.1844397932214151,0.2404808872582944,0.407470039772688,0.4644480406735585,0.3341918063431993,0.4010044566354554
Justine_Pasek,5,Justine_Pasek,7,0.1474951671992495,0.078554380996617,0.0533850100342382,0.0917304313061248,0.0586222397313581,0.020158649928971,0.0002593276866499,0.0256701367465012,0.2977485093616812,0.3147870914117572,0.200448910215107,0.270377687812203
Jodie_Foster,2,Jodie_Foster,3,0.1241100805736663,0.1516827802182303,0.1612472879815023,0.1453987913583591,0.1956636576251194,0.2238672581946372,0.2108618699868034,0.2099129690275213,0.0779216898222419,0.215807425755139,0.2571258203527223,0.1842716795081737
Masum_Turker,1,Masum_Turker,3,0.3330218628910836,0.245622093723975,0.3498516060987343,0.3161289593369857,0.31789393140985,0.3286145153582194,0.2519588561989695,0.2982233585525302,0.3616436053587299,0.1687722915722253,0.3425102716306137,0.2929978040211815
Michelle_Kwan,5,Michelle_Kwan,7,0.3138456607009989,0.3346951369289075,0.3686392679584437,0.3396589020853966,0.275994503063898,0.3495126353550015,0.3332818296236322,0.3196667191255353,0.4101945593925359,0.4673582374840477,0.4745017806854203,0.4507633408645581
Joe_Lieberman,6,Joe_Lieberman,2,0.2042117990546194,0.1606788069712575,0.2376115004572256,0.2036469155550073,0.2001602153834252,0.1260182673643307,0.2010421791039048,0.176669862252505,0.3918385364481627,0.4013228220679631,0.3687310860555626,0.3875619345320089
Larry_Coker,3,Larry_Coker,1,0.4032171961432504,0.506474204207262,0.3828867538197495,0.4243658357529836,0.415436973025248,0.5299134111151742,0.4041453885206903,0.4498329687945048,0.5343914859674113,0.5548106630840112,0.48576045447392,0.5244852657279295
Steve_Lavin,3,Steve_Lavin,2,0.1283099483569677,0.1162293185018193,0.151425807786595,0.1318417396618359,0.1128543528375563,0.0799068388068618,0.1395051074916344,0.109957401983215,0.2210470615632193,0.2798172075006036,0.2196077693766724,0.2406520817704159
Alan_Greenspan,4,Alan_Greenspan,1,0.3344086553791457,0.4060694199965792,0.3106224518368501,0.348914254637571,0.3097350669637116,0.4377036591526771,0.2779662256100553,0.3395594228641279,0.5825214433822619,0.689095672212545,0.6077743035743258,0.6274146657334655
Terry_McAuliffe,1,Terry_McAuliffe,2,0.1507646093119784,0.3211924432399866,0.1821353390837844,0.2097115320910888,0.1827094346845428,0.3580211043240135,0.2098698958063144,0.2485652563943776,0.2882418430143559,0.4137658339386931,0.2648199842024651,0.3209537232750825
Fred_Eckhard,2,Fred_Eckhard,3,0.1788045358894805,0.1781037095129594,0.1408488915455294,0.165287652853844,0.1492949905666824,0.1576110187254722,0.1084122189008379,0.1376534359980823,0.336285297114712,0.3608346297958001,0.3362907506824279,0.3441548893911382
Dolly_Parton,1,Dolly_Parton,2,0.4142529362135773,0.3808339548298393,0.3319961240160815,0.3750353842426778,0.3416612677187221,0.3239202809847902,0.2711349735043423,0.311087930423674,0.5484290765651313,0.5588899523256478,0.5664214075937275,0.5575440982956795
Maria_Luisa_Mendonca,1,Maria_Luisa_Mendonca,2,0.3299810822725547,0.3049113636748613,0.1317080894745637,0.255802696019108,0.3309284913754372,0.2844968561600505,0.1246824864795603,0.248620195346431,0.3521591266335169,0.4762975597045142,0.0732912423180578,0.3101370916754007
Rubens_Barrichello,9,Rubens_Barrichello,7,0.2043985943988431,0.2770738561856171,0.1914857993635355,0.2201294983420155,0.1328347646593588,0.221780825144976,0.1728263489760093,0.1767303026575518,0.3029492180842532,0.3295680475881151,0.3541370967938942,0.3281374878279716
Tom_Harkin,5,Tom_Harkin,3,0.2599550201415837,0.4766581214604963,0.3229609056060657,0.3578897747136492,0.2295542154102303,0.4777336552260774,0.2570308289667764,0.3213379817448155,0.3563293051728026,0.5308653212118587,0.3767069661071899,0.422623070357673
Recep_Tayyip_Erdogan,11,Recep_Tayyip_Erdogan,24,0.2574826312070555,0.2997336967843781,0.2638737163904563,0.2704697463532047,0.3035523235624104,0.334673325559797,0.2950446595257211,0.3110633529136703,0.3796745934184187,0.3470909679896781,0.3705484088916171,0.3653608375893324
Elizabeth_Dole,1,Elizabeth_Dole,3,0.1709171607677539,0.2979380076005089,0.2343472476179586,0.23087276826851,0.2126205529138145,0.3546745665774378,0.1848159066065508,0.2499196877477267,0.291828406155319,0.5406746619632639,0.2993782601221904,0.3744696990686483
Tim_Henman,2,Tim_Henman,11,0.1878651198861135,0.0766322006147938,0.1394363189523737,0.1329095401256685,0.1179107337248434,0.0850006868086487,0.1634161525469365,0.1224991206924791,0.2222061771868527,0.1382012233278119,0.1573636622766949,0.1709223183531131
Liza_Minnelli,6,Liza_Minnelli,1,0.1753054494295794,0.31369284070752,0.1585297653871654,0.2067083508026151,0.1860337870919504,0.4101235935901667,0.1826740582510811,0.2531920009945533,0.2384008110753382,0.4523995448969555,0.2421163054932964,0.3051500139440122
Vincent_Gallo,1,Vincent_Gallo,2,0.5500977975348639,0.5277470383314148,0.556585363500962,0.5450424769514479,0.5252191344563701,0.5612064259274634,0.5229682758390589,0.5360763132319634,0.5878237702426664,0.6230159128514267,0.6984452429569139,0.6340638049590827
Andrew_Weissmann,1,Andrew_Weissmann,3,0.2654085280196799,0.5002498444068574,0.2627847464398828,0.338043670122414,0.3235573161781135,0.4959286009570576,0.3070384281239927,0.3774699330084505,0.3897485883182031,0.6367130051221151,0.3739955141388645,0.4741456269364204
Jean-Pierre_Raffarin,7,Jean-Pierre_Raffarin,4,0.3873158554804262,0.3580027858007451,0.3057147851140351,0.3483509238853284,0.3388213731916877,0.3405989715191276,0.2941834243204845,0.3242701633064232,0.5022448296802355,0.4492436798295903,0.3985369719282267,0.4497412216508341
Benazir_Bhutto,5,Benazir_Bhutto,3,0.3621536762259553,0.3817617265316324,0.2972380656119938,0.3454458309756589,0.2798143747378984,0.3465728065701226,0.2270304675472703,0.2842969820339067,0.4812359866650063,0.4793715893201464,0.4601639422350286,0.4734669218688167
Clay_Aiken,6,Clay_Aiken,5,0.3438700971826836,0.5039589691957467,0.3546998300408951,0.3965034515388417,0.2457561893100411,0.4237808802384017,0.2392422314858129,0.3028793891725196,0.460819069490785,0.4948450518730344,0.4001962654706735,0.4514568383771492
Prince_Charles,5,Prince_Charles,4,0.1498070817026383,0.2628602321502535,0.1502152691235664,0.182196561263339,0.2197299435809506,0.296333335861689,0.1717513734952176,0.2292372609166405,0.4523006466735949,0.5573619676105007,0.4188199345069611,0.4733462970125802
Penelope_Cruz,1,Penelope_Cruz,2,0.3228604449091034,0.3307534116913115,0.2790813260400999,0.3095188759580722,0.1856725449877907,0.2893067191943339,0.1076564897584645,0.1916482982908261,0.3442546654081101,0.5254981033443556,0.2708822933479801,0.3739846925600802
Martha_Stewart,5,Martha_Stewart,1,0.090538466916747,0.031917634237235,0.0700382361761761,0.0659305979802104,0.1044960461208274,0.0715334513277506,0.1107351147046701,0.0963637917587032,0.2834505682776243,0.1128667576006648,0.2129097299183956,0.2123021644155515
David_Wells,4,David_Wells,6,0.4058885221204579,0.3356353339687119,0.4192057625275611,0.3910116425448307,0.2509982964888306,0.0981062961417294,0.154321001118636,0.1704878997566645,0.3479733158650692,0.0911415942892017,0.2674522991882825,0.2463442420812743
Julianne_Moore,7,Julianne_Moore,6,0.3477154321017798,0.4072551901816504,0.3911274659383461,0.382150043039869,0.2998217842768798,0.3304221034307977,0.3061613826831678,0.3117224014652791,0.5236015447497481,0.4805502766863253,0.528478266517417,0.5109587204772044
Trent_Lott,9,Trent_Lott,11,0.2403106091520212,0.2781424912895346,0.2491947844073151,0.2551887417856722,0.2025842423464317,0.2869542523335578,0.2284275550651923,0.2393488794947095,0.3841330832180484,0.4284968371214607,0.3919623598374848,0.4007763101706161
Charles_Moose,11,Charles_Moose,6,0.1113451910974763,0.1467993260547886,0.0410271638800027,0.0950044858812484,0.1473030790993566,0.1340513458332846,-0.00705270094443,0.0950915804889082,0.1747138337613024,0.1767809615137233,0.0297603552189476,0.1333059889192381
Tony_Stewart,3,Tony_Stewart,5,0.1676190998108278,0.1278875398286971,0.0659474544627702,0.118016541796927,0.0841045875782288,0.1025769246813232,0.026801152964017,0.0705658129594189,0.2271057236253735,0.2964375283855894,0.1981332789993164,0.2408199336910979
Doug_Collins,2,Doug_Collins,1,0.2683421628952362,0.1897848668997027,0.2523170777803523,0.2422697546766514,0.2979574772927236,0.2671623423478496,0.2805865341008822,0.2817151304777167,0.5331022074948365,0.4541451581478036,0.4585948059705216,0.4829512584638005
Renee_Zellweger,13,Renee_Zellweger,2,0.1147887141206035,0.2567310820507139,0.1732978673834743,0.1821487355059462,0.1390684598222182,0.289304625592032,0.164634074014818,0.1979914414872408,0.1016694047392288,0.3826932717331785,0.1311742724211271,0.2060753308546274
Javier_Solana,9,Javier_Solana,5,0.481014180017527,0.4036134458353767,0.4382098088587243,0.4415086199020038,0.4026119793265525,0.415295253801335,0.3964537382585626,0.4046440331586756,0.5221363137728745,0.5211615361753674,0.5442304034832546,0.5287272053434666
Stanley_McChrystal,2,Stanley_McChrystal,1,0.2821887160652769,0.3081779190470363,0.2532185838524669,0.2797325464804042,0.3027145844723267,0.3652860497812308,0.2901666067952146,0.3186906689125864,0.5082544226101595,0.5551544597455867,0.4712497490445074,0.5114990300692278
Kim_Dae-jung,5,Kim_Dae-jung,8,0.298600563260273,0.4739027504000482,0.3075006020859273,0.3592596009006336,0.2644238106832897,0.4127799745281492,0.2237427158225787,0.3003238236938313,0.3039455409182537,0.6812807347748934,0.2515662554559842,0.4128888949819975
Bill_Gates,15,Bill_Gates,11,0.2855402673179887,0.2839181529644539,0.2951130259669104,0.2869202045793669,0.2403631530646418,0.0955927937293894,0.0846371868015955,0.144367760212154,0.4438428080336827,0.4161153463953872,0.392397922014319,0.4186680437281648
Natalie_Coughlin,2,Natalie_Coughlin,5,0.2409011873823788,0.4075459479924249,0.2381239534541475,0.2909361627890998,0.2832565880137607,0.454130952246568,0.3156317092962135,0.3508032926017428,0.435733855979781,0.6580027157887958,0.4731231261859246,0.5228876524189825
Emma_Watson,3,Emma_Watson,2,0.3533216059117563,0.5687489404118933,0.3375081979404998,0.4185837413957248,0.3638841317485218,0.5622628312660052,0.2859281583580587,0.4028774612577909,0.4365928946845016,0.6125124659212365,0.3962045136374157,0.4803042697405285
Jean_Charest,8,Jean_Charest,10,0.262392212867179,0.3219503003166775,0.1968301922849291,0.2582851914993789,0.2222923566399051,0.3222979966134937,0.2199792830365279,0.254476252223218,0.4389519643347151,0.5444598658080573,0.4022419841811424,0.4582717783445804
GL_Peiris,2,GL_Peiris,3,0.4353391268838002,0.411699022063515,0.4301411898924747,0.42599218615718,0.3726583363434179,0.3904791793078969,0.3392938692250742,0.3676509177309985,0.5929513296139685,0.6183530682279827,0.5848396629414243,0.5987214280396971
Joseph_Deiss,2,Joseph_Deiss,1,0.4612261994356217,0.3481228497289955,0.431523502772256,0.4180623502039874,0.4197904537034852,0.3030428746091306,0.3585658877995448,0.3604278578555087,0.6261547110887187,0.5508376044606133,0.5899946250504796,0.590355432856301
Ben_Curtis,3,Ben_Curtis,2,0.1444901109529879,0.1313523593987252,0.0595288704354399,0.1102057223085344,0.0834658051723034,0.1703566004418471,0.0259994166515114,0.0916093352032315,0.1624216833434946,0.0987593632947953,0.0707750281605398,0.1123387783374187
George_Clooney,3,George_Clooney,5,0.0586331619178076,0.155098526721402,0.132090276934526,0.1160203406662671,0.079177672519008,0.1002247350849652,0.1340551497986137,0.1049440137560838,0.0940974496483252,0.2113630626889082,0.1658748798023486,0.1567300718728452
Greg_Rusedski,1,Greg_Rusedski,3,0.2653642816108519,0.343292875305956,0.2288446423482628,0.2781805573286263,0.2407850904264377,0.3569910392194074,0.2185463846740367,0.2732574494485215,0.4391198699518889,0.5559586925951355,0.380861840902765,0.4608425813471937
Roberto_Carlos,3,Roberto_Carlos,4,0.2432685921033652,0.390663054840943,0.2642930875131267,0.2935897115006824,0.2558188393722017,0.4653740659210855,0.2560459462055585,0.3266888632853105,0.4316611461498463,0.6159075051923992,0.4022194087240234,0.4832074241939482
Lance_Armstrong,9,Lance_Armstrong,17,0.0907007713251017,0.1525854631476959,0.1427381974140947,0.1286193318223976,0.0867019136648012,0.1037325065517074,0.0986055073906109,0.0962317672912244,0.1683502601013521,0.2070952827929404,0.0907761829125599,0.1535712287060222
Bernard_Law,5,Bernard_Law,1,0.4450568123503474,0.1075096632400525,0.4151068351286,0.3415522236181546,0.3382551956613615,0.1326402313837012,0.3267474620117599,0.2667959980730925,0.5648664989606833,0.415074225224518,0.553596571629303,0.5126456039999886
Megan_Mullally,3,Megan_Mullally,1,0.2547226049223985,0.3007267248800839,0.3223272014958732,0.2916617899340077,0.3112185597932015,0.2848451407640796,0.2263384999711183,0.2730947731784912,0.5175049292554622,0.4463490625670446,0.4144259612648194,0.4605210030228682
James_Blake,1,James_Blake,8,0.1782022102954486,0.2482973744459205,0.2003018915569835,0.2056853359296749,0.1583747143120845,0.2277571818074287,0.1409827306684128,0.1761745364317032,0.2445364335594973,0.2752629035577345,0.1906739553571482,0.2371596167611417
Sachiko_Yamada,4,Sachiko_Yamada,2,0.1769982643361953,0.3620411308737157,0.2595784616725814,0.2611478883369988,0.2302564855300629,0.3434605412627481,0.3225676104208964,0.296684877904825,0.3755431151637063,0.4545584162769757,0.5001060887165985,0.4421649282040357
Steve_Mariucci,2,Steve_Mariucci,1,0.1479070196078756,0.2246038442417656,0.272590441876931,0.2168455885647393,0.1837451270607848,0.286906486988951,0.2357877267416983,0.2351494217507827,0.2906965276227355,0.3089232921557054,0.3278616489546534,0.3088321508213279
Mike_Helton,2,Mike_Helton,1,0.3240264645356961,0.3862896216918354,0.2799354174827357,0.3301144930557412,0.3131704708505257,0.4660797949985611,0.2955590015025821,0.3600670119996177,0.4186573330991333,0.497146769241961,0.3782029022878862,0.4312091867600217
Tassos_Papadopoulos,1,Tassos_Papadopoulos,3,0.3653502830627402,0.5755806321626166,0.4083425823611232,0.452603323177697,0.4207919889736682,0.5965757054074303,0.358043896261088,0.4643887597474035,0.4083416983645246,0.6415582223960696,0.3266671148675915,0.4624778336734892
Kathleen_Kennedy_Townsend,3,Kathleen_Kennedy_Townsend,1,0.4151144686549495,0.1900268204327195,0.2918280232868029,0.3034227914209465,0.3009002920993998,0.1569431586848508,0.2358692594092651,0.2310870894530913,0.4520689437984167,0.3638363247646676,0.4224414687088341,0.4135769484839794
Pierce_Brosnan,13,Pierce_Brosnan,14,0.18444559189674,0.1588402291530275,0.1785300701673049,0.174762134917638,0.1474877010407261,0.1648827946064457,0.1457741788732262,0.1525534045579706,0.332317235818689,0.3235004960746872,0.3099542684602064,0.321439459934757
Richard_Gere,6,Richard_Gere,1,0.0800989584242743,0.0327659634746632,0.1051239379680632,0.0747110831407415,0.0400195726714882,-0.0164782485820824,0.0195309830728062,0.0165191080662014,0.1369217193969576,0.0137336121431721,0.1357293574272503,0.1034018914765981
Ahmed_Chalabi,2,Ahmed_Chalabi,1,0.1297363150049126,0.1054189981405725,0.0628055203769794,0.0979207717406399,0.0415510281153493,0.0842151099508759,0.0370602808942102,0.0541135664707939,0.1845465807091794,0.1692398679392296,0.2276042087613719,0.1942951242855404
Justin_Leonard,4,Justin_Leonard,2,0.082163180874605,0.1196453670361049,0.0813463310326172,0.0932071601160958,0.0797278657246544,0.1164059170991447,0.0391741431482655,0.0775721579087767,0.1775360006480911,0.1023264379734348,0.122348598147021,0.1341755076820564
Donald_Fehr,1,Donald_Fehr,3,0.3835105573947517,0.4842728829423158,0.4287743215531699,0.4301993600230614,0.3748030533736304,0.4576711164357159,0.3403590882766684,0.3913885968553683,0.5098489340986208,0.526143016867165,0.4067471225828903,0.4813720824638017
Kristanna_Loken,4,Kristanna_Loken,2,0.3929509867815149,0.5019561697434974,0.3088039104892612,0.402633810134184,0.3571231887494532,0.5714003632447426,0.3407134828159822,0.4219924940912006,0.484182771231382,0.6698036613176847,0.4435764826355758,0.5283688596456645
Hugo_Chavez,7,Hugo_Chavez,69,0.3920319093736637,0.2940469020412735,0.3414780289175932,0.3433088832005121,0.3013398295366608,0.2373772490294448,0.227837226080144,0.2558553226999835,0.5508566771600771,0.4655557260796628,0.4927402729748158,0.5032377028857523
Erika_Harold,4,Erika_Harold,2,0.3586542522789979,0.4843313090211438,0.3473665976068723,0.3946692679032641,0.2648279813977963,0.3956061848175044,0.2838525621056617,0.3154590758353709,0.3652555687991938,0.5228859087476305,0.4310373808609694,0.4409279281859657
Kamal_Kharrazi,6,Kamal_Kharrazi,5,0.3326919808922824,0.2036027077273621,0.2861978744233177,0.2764103844835759,0.3836863537923555,0.2204211915566924,0.3021810682940742,0.3002015610856263,0.516925906051494,0.4681035709128342,0.5377348458870008,0.506870601450926
Cameron_Diaz,6,Cameron_Diaz,1,0.2252168658114894,0.298986982280435,0.2390179164623065,0.2528659320287796,0.2604858947834537,0.3201337284902438,0.2486489852915411,0.2757209666096399,0.3574224500650649,0.3344849444536403,0.3736809776861351,0.355414419214948
Anders_Ebbeson,3,Anders_Ebbeson,2,0.2940246887812021,0.3099130895588944,0.3116682804135769,0.3025214561131452,0.3654972606874932,0.3944158000505618,0.3919064842317817,0.384253624630766,0.506682971490683,0.5543635889571905,0.5504192039275976,0.5361904413078443
Andre_Agassi,31,Andre_Agassi,2,0.2087143439488648,0.2184860919414163,0.1992933190751148,0.2074760057343417,0.1819683949798654,0.1626870166453296,0.1536034823038528,0.1657577914084488,0.4423508029373247,0.4088643142800141,0.4047583385967175,0.4179095654988514
Luciano_Pavarotti,2,Luciano_Pavarotti,1,0.5465302911369996,0.7192524056386064,0.5257386630989179,0.5981096933653233,0.5383363499692869,0.7361526932279264,0.476658037230961,0.5841411602242624,0.6455224755028522,0.8436807487826308,0.6125833717103916,0.7022740535708504
Ricardo_Lagos,20,Ricardo_Lagos,4,0.1932683410490736,0.3192141328035389,0.2099537826604321,0.2263036042438127,0.3101124482499357,0.4922843000192471,0.3560371768956997,0.3870495074665318,0.4587727296803728,0.4777368179871435,0.4948671857306833,0.477041407878785
Maria_Shriver,7,Maria_Shriver,4,0.2470911072971618,0.4139868317890061,0.18041021536265,0.2812567981370429,0.1636667784492012,0.4137670350270434,0.2091673170485117,0.263785307854929,0.2577727992046776,0.584120806892931,0.2588063025683206,0.3662398368974196
Jeffrey_Jones,1,Jeffrey_Jones,2,0.2281051806126182,0.2151062607647499,0.2411825186258157,0.2286521980723951,0.2984424242568228,0.2609089221700149,0.2658560831635863,0.2750336554580533,0.2202026885172388,0.2826178530295988,0.1328589912298823,0.2133469225316352
Justin_Timberlake,1,Justin_Timberlake,7,0.2826945837419365,0.4431583241528546,0.3040527712314753,0.3457353126724471,0.2489202736675597,0.3620100880360704,0.1854475080164654,0.2641434480880039,0.393547953360583,0.4693579975170966,0.3519565137650372,0.4047133247888541
Annette_Lu,1,Annette_Lu,3,0.2673759953024832,0.0938931548510655,0.2079750380159797,0.1923284611091041,0.1909969085018367,0.132293660756617,0.1699501143451486,0.1643700114415615,0.4042612833266231,0.3395326687336228,0.4866325475848093,0.4120886938540496
Gray_Davis,5,Gray_Davis,7,0.4836310315393305,0.4868553643288227,0.4894467740783413,0.4863235573180264,0.4693066340397439,0.503169974308303,0.4552200921026696,0.4763081325594588,0.642545729857726,0.6127963577356561,0.6156957496782242,0.6236200044870543
William_Martin,2,William_Martin,1,0.4488453209968669,0.4439078791199625,0.4095047219933698,0.4333252905310492,0.4653677373420062,0.5546756648662836,0.4292245802454748,0.4839876974727838,0.5862978922559702,0.6467808790627441,0.5995194734269917,0.6109317392283892
Aaron_Peirsol,1,Aaron_Peirsol,3,0.434720520906364,0.5929401069625961,0.3986072326766033,0.475495420618989,0.430445704761977,0.6091121191819218,0.3934894630455894,0.4791455851088776,0.5781058209690837,0.6941355465318738,0.5218678545120601,0.5926181777077631
Edwin_Edwards,3,Edwin_Edwards,2,0.2192810470319247,0.1898136448203543,0.2191376625237891,0.2102185688449451,0.164615952203014,0.1536853859302559,0.1096420220609167,0.1421864573019934,0.416292713020939,0.4036467377985365,0.4109493474835942,0.4099805444492043
Byron_Scott,1,Byron_Scott,2,0.1685564331682199,0.1576159641599556,0.1778744053245295,0.1682388354969282,0.1634308266172168,0.1613670986534469,0.169276980831728,0.1646740670874742,0.2318939771596458,0.1454568918821131,0.2379590684924239,0.2048222128651786
Hitomi_Soga,4,Hitomi_Soga,2,0.3031504622329898,0.5143187281811914,0.3163523205110275,0.3734870537393386,0.3198097873266613,0.4878153575732504,0.3195416538969662,0.3763954709818777,0.475586534497743,0.5963338811823705,0.4098219473049707,0.4974222321548455
Zoran_Djindjic,3,Zoran_Djindjic,1,0.6782174663104064,0.5120199544747831,0.4626008768940057,0.5543959211599967,0.6654331712329287,0.4402201060367186,0.3081842460955644,0.4687084567918572,0.6851367410271957,0.5748375257103118,0.4752798136085446,0.579055322617172
Arminio_Fraga,2,Arminio_Fraga,3,0.500805728892072,0.3625654516489334,0.5032270594984062,0.4635859055620879,0.3661339654841119,0.2829686250778488,0.3739666767874034,0.3416192823700724,0.5562851406769745,0.5020145189235689,0.6210332145154722,0.5595893909808544
Pedro_Solbes,1,Pedro_Solbes,3,0.3133813733334689,0.4961525138112106,0.3230864182942331,0.3749124141346153,0.3427952850415907,0.479101200072428,0.311739361279806,0.3769514175605176,0.4531307247831879,0.4923163794272769,0.3497576098567282,0.4325744484812945
Thaksin_Shinawatra,5,Thaksin_Shinawatra,2,0.4266875825749835,0.2320552523633993,0.4139722199679269,0.3615347687746713,0.3856937552345084,0.1954139194008904,0.3924821485219008,0.3218930708250521,0.6094322630198915,0.4347664600839158,0.629862662198779,0.5584834513172247
Bill_Gates,17,Bill_Gates,4,0.2513934343033948,0.4229824924309357,0.2365695025139327,0.2968278224666172,0.247938969657793,0.3770409784853818,0.2147548899321229,0.2793368278901935,0.2371665804616118,0.3425056419454041,0.1153709177277386,0.235262393318054
Jimmy_Carter,1,Jimmy_Carter,8,0.1511461313476906,0.2198864899225691,0.1633585764786254,0.17910833740163,0.1720443031652936,0.2177887370036187,0.1967953624592013,0.1958141226554179,0.1556208743351853,0.3695630139863399,0.203601984851555,0.2450168796194201
Martha_Lucia_Ramirez,2,Martha_Lucia_Ramirez,1,0.4261227591190929,0.502957045653519,0.3892715100877056,0.4367922052877567,0.3358197338917079,0.4270016005234113,0.3290607200234759,0.3631162816164222,0.5974493886134462,0.5646976495072307,0.5386434033789824,0.5669389936130036
Queen_Rania,3,Queen_Rania,5,0.2919857024218306,0.4034726018646485,0.2736700994513347,0.3224460703860901,0.2372640899911302,0.4225081637264448,0.2245544613197404,0.2908517119971429,0.4186557244606214,0.5830189852931192,0.3727206815965311,0.4507303058992689
John_Bolton,14,John_Bolton,7,0.2316219376875009,0.2169962101703575,0.2439138810906891,0.2259185463120937,0.0777791605391399,0.2815692235674594,0.1669813354738897,0.1756411446777924,0.2094712182824802,0.2870834533417067,0.1597499277637955,0.2152288958511844
Norm_Coleman,2,Norm_Coleman,1,0.1779258237030188,0.3216251973498983,0.1797699883325527,0.2217919641052257,0.2028162363563412,0.3744780203622246,0.2169213105298779,0.262942708869165,0.2105930986781947,0.3649910500466335,0.2130930590014753,0.2580605809698032
Slobodan_Milosevic,3,Slobodan_Milosevic,2,0.3377651745745731,0.494677737265704,0.3541693297052065,0.3948533181983898,0.3472247478681856,0.4593692684890166,0.349808405890579,0.3852496853292618,0.4502391582284747,0.5995047260871126,0.4805337887570084,0.5094526451241026
Queen_Rania,1,Queen_Rania,2,0.4045779898400228,0.3225621781099257,0.3305720122361548,0.3536984225137022,0.3859126885159308,0.3050194221436983,0.2909900634813747,0.3267304218030074,0.5828101657677486,0.4827860527261466,0.5322111289797447,0.5362457644523518
Jon_Gruden,5,Jon_Gruden,7,0.4909406648307603,0.2669264738779568,0.4392219584927537,0.4082291409292022,0.4220315372817876,0.2034923407599414,0.3009292660518897,0.3108102723512658,0.5813063753440767,0.3338899084229703,0.3574202861566938,0.4325021212837536
Nestor_Kirchner,27,Nestor_Kirchner,18,0.2009006054546828,0.0951190203251684,0.0564717487820974,0.1134897590194455,0.1251641485979664,0.178291363268071,0.0822791994897008,0.1290006026023933,0.1226076454345865,0.349141623039399,0.0845285898404685,0.1881763839340715
Jesse_Jackson,9,Jesse_Jackson,6,0.2392794186426602,0.1572697755672415,0.2074607993190323,0.2088817144373425,0.2339011356021569,0.4371571362719584,0.2400162887526046,0.2915153854194591,0.3547386108656505,0.4214993249783731,0.2375149998387443,0.3367168096143423
Carrie-Anne_Moss,3,Carrie-Anne_Moss,4,0.3072539284469697,0.336413667121524,0.2773998991061415,0.3038785443638948,0.304262025226815,0.4277930485490795,0.3142347842856358,0.3458855013743303,0.4953025002175709,0.5280629049621454,0.5290451281890325,0.5173121924025821
Catherine_Zeta-Jones,6,Catherine_Zeta-Jones,1,0.2725462777602285,0.3458579123840723,0.2302373493910687,0.2778555436220021,0.1932681628156452,0.2227719831784574,0.1976872965306738,0.2042335295401811,0.345606311821682,0.4453405734899907,0.3276911071868596,0.3679894878031797
Placido_Domingo,1,Placido_Domingo,2,0.4410811708096151,0.516194565605932,0.396932978029635,0.448285734442705,0.3921665121081415,0.4557949342756272,0.3242427870273454,0.3915834447990889,0.5860504794518047,0.5945146151091624,0.4803534086465656,0.5543850757411389
Guillermo_Canas,1,Guillermo_Canas,4,0.2810002900019785,0.5380828541368258,0.2971012689838448,0.3664668218253425,0.2606575057509463,0.4798766704542906,0.258815831277078,0.3287781168781122,0.3113748587137056,0.5757952052477884,0.2335154391056458,0.3624496754783098
David_Nalbandian,10,David_Nalbandian,1,0.1753282135943658,0.1427019678483767,0.1813046129050291,0.1675222002474976,0.1036295277574634,0.0660500576386082,0.0882524395668323,0.0858479866449024,0.1428249722349299,0.1320018233694322,0.1861004812767631,0.15315522015864
Yashwant_Sinha,6,Yashwant_Sinha,3,0.2485070800825561,0.3408872957346013,0.2928526593751256,0.2956952978016867,0.2558327821246171,0.3002521624565545,0.2206706148956253,0.2594890132495094,0.2548248011810892,0.4320888613399017,0.2672459783690258,0.3175460702797834
